,CRE,Cell_type,replicate_ID,umi_count
3742,everybody,blood,1,21
3743,everybody,blood,1,109
3744,everybody,blood,1,53
3745,everybody,blood,1,62
3746,everybody,blood,1,29
3747,everybody,blood,1,12
3748,everybody,blood,1,226
3749,everybody,blood,1,15
3750,everybody,blood,1,104
3751,everybody,blood,1,49
3752,everybody,blood,1,31
3753,everybody,blood,1,64
3754,everybody,blood,1,52
3755,everybody,blood,1,89
3756,everybody,blood,1,68
3757,everybody,blood,1,120
3758,everybody,blood,1,58
3759,everybody,blood,1,221
3760,everybody,blood,1,113
3761,everybody,blood,1,71
3762,everybody,blood,1,104
3763,everybody,blood,1,147
3764,everybody,blood,1,230
3765,everybody,blood,1,69
3766,everybody,blood,1,47
3767,redgene,blood,1,0
3768,redgene,blood,1,0
3769,redgene,blood,1,0
3770,redgene,blood,1,0
3771,redgene,blood,1,0
3772,redgene,blood,1,0
3773,redgene,blood,1,0
3774,redgene,blood,1,0
3775,redgene,blood,1,0
3776,redgene,blood,1,0
3777,redgene,blood,1,0
3778,redgene,blood,1,0
3779,redgene,blood,1,0
3780,redgene,blood,1,0
3781,redgene,blood,1,0
3782,redgene,blood,1,0
3783,redgene,blood,1,0
3784,redgene,blood,1,0
3785,redgene,blood,1,0
3786,redgene,blood,1,0
3787,redgene,blood,1,0
3788,redgene,blood,1,0
3789,redgene,blood,1,0
3790,redgene,blood,1,0
3791,redgene,blood,1,0
3792,redgene,blood,1,0
3793,redgene,blood,1,0
3794,redgene,blood,1,0
3795,redgene,blood,1,0
3796,redgene,blood,1,0
3797,redgene,blood,1,0
3798,redgene,blood,1,0
3799,redgene,blood,1,0
3800,redgene,blood,1,0
3801,redgene,blood,1,0
3802,redgene,blood,1,0
3803,redgene,blood,1,0
3804,redgene,blood,1,0
3805,redgene,blood,1,0
3806,redgene,blood,1,0
3807,redgene,blood,1,0
3808,redgene,blood,1,0
3809,redgene,blood,1,0
3810,redgene,blood,1,0
3811,redgene,blood,1,0
3812,redgene,blood,1,0
3813,redgene,blood,1,0
3814,redgene,blood,1,0
3815,redgene,blood,1,0
3816,redgene,blood,1,0
3817,redgene,blood,1,0
3818,redgene,blood,1,0
3819,redgene,blood,1,0
3820,redgene,blood,1,0
3821,redgene,blood,1,0
3822,redgene,blood,1,0
3823,redgene,blood,1,0
3824,redgene,blood,1,0
3825,redgene,blood,1,0
3826,redgene,blood,1,0
3827,redgene,blood,1,0
3828,redgene,blood,1,0
3829,redgene,blood,1,0
3830,redgene,blood,1,0
3831,redgene,blood,1,0
3832,redgene,blood,1,0
3833,redgene,blood,1,0
3834,redgene,blood,1,0
3835,redgene,blood,1,0
3836,redgene,blood,1,0
3837,redgene,blood,1,0
3838,redgene,blood,1,0
3839,redgene,blood,1,0
3840,redgene,blood,1,0
3841,redgene,blood,1,0
3842,redgene,blood,1,0
3843,redgene,blood,1,0
3844,redgene,blood,1,0
3845,redgene,blood,1,0
3846,redgene,blood,1,0
3847,redgene,blood,1,0
3848,redgene,blood,1,0
3849,redgene,blood,1,0
3850,redgene,blood,1,0
3851,redgene,blood,1,0
3852,redgene,blood,1,0
3853,redgene,blood,1,0
3854,redgene,blood,1,0
3855,redgene,blood,1,0
3856,redgene,blood,1,0
3857,redgene,blood,1,0
3858,redgene,blood,1,0
3859,redgene,blood,1,0
3860,redgene,blood,1,0
3861,redgene,blood,1,0
3862,redgene,blood,1,0
3863,redgene,blood,1,0
3864,redgene,blood,1,0
3865,redgene,blood,1,0
3866,redgene,blood,1,0
3867,redgene,blood,1,0
3868,redgene,blood,1,0
3869,redgene,blood,1,0
3870,redgene,blood,1,0
3871,redgene,blood,1,0
3872,redgene,blood,1,0
3873,redgene,blood,1,0
3874,redgene,blood,1,0
3875,redgene,blood,1,0
3876,redgene,blood,1,0
3877,redgene,blood,1,0
3878,redgene,blood,1,0
3879,redgene,blood,1,0
3880,redgene,blood,1,0
3881,redgene,blood,1,0
3882,redgene,blood,1,0
3883,redgene,blood,1,0
3884,redgene,blood,1,0
3885,redgene,blood,1,0
3886,redgene,blood,1,0
3887,redgene,blood,1,0
3888,redgene,blood,1,0
3889,redgene,blood,1,0
3890,redgene,blood,1,0
3891,redgene,blood,1,0
3892,redgene,blood,1,0
3893,redgene,blood,1,0
3894,redgene,blood,1,0
3895,redgene,blood,1,0
3896,redgene,blood,1,0
3897,redgene,blood,1,0
3898,redgene,blood,1,0
3899,redgene,blood,1,0
3900,redgene,blood,1,0
3901,redgene,blood,1,0
3902,redgene,blood,1,0
3903,redgene,blood,1,0
3904,redgene,blood,1,0
3905,redgene,blood,1,0
3906,redgene,blood,1,0
3907,redgene,blood,1,0
3908,redgene,blood,1,0
3909,redgene,blood,1,0
3910,redgene,blood,1,0
3911,redgene,blood,1,0
3912,redgene,blood,1,0
3913,redgene,blood,1,0
3914,redgene,blood,1,0
3915,redgene,blood,1,0
3916,redgene,blood,1,0
3917,redgene,blood,1,0
3918,redgene,blood,1,0
3919,redgene,blood,1,0
3920,redgene,blood,1,0
3921,redgene,blood,1,0
3922,redgene,blood,1,0
3923,redgene,blood,1,0
3924,redgene,blood,1,0
3925,redgene,blood,1,0
3926,redgene,blood,1,0
3927,redgene,blood,1,0
3928,redgene,blood,1,0
3929,redgene,blood,1,0
3930,redgene,blood,1,0
3931,redgene,blood,1,0
3932,redgene,blood,1,0
3933,redgene,blood,1,0
3934,redgene,blood,1,0
3935,redgene,blood,1,0
3936,redgene,blood,1,0
3937,redgene,blood,1,0
3938,redgene,blood,1,0
3939,redgene,blood,1,0
3940,redgene,blood,1,0
3941,redgene,blood,1,0
3942,redgene,blood,1,0
3943,redgene,blood,1,0
3944,redgene,blood,1,0
3945,redgene,blood,1,0
3946,redgene,blood,1,0
3947,redgene,blood,1,0
3948,redgene,blood,1,0
3949,redgene,blood,1,0
3950,redgene,blood,1,0
3951,redgene,blood,1,0
3952,redgene,blood,1,0
3953,redgene,blood,1,0
3954,redgene,blood,1,0
3955,redgene,blood,1,0
3956,redgene,blood,1,0
3957,redgene,blood,1,0
3958,redgene,blood,1,0
3959,redgene,blood,1,0
3960,redgene,blood,1,0
3961,redgene,blood,1,0
3962,redgene,blood,1,0
3963,redgene,blood,1,0
3964,redgene,blood,1,0
3965,redgene,blood,1,0
3966,redgene,blood,1,0
3967,redgene,blood,1,0
3968,redgene,blood,1,0
3969,redgene,blood,1,0
3970,redgene,blood,1,0
3971,redgene,blood,1,0
3972,redgene,blood,1,0
3973,redgene,blood,1,0
3974,redgene,blood,1,0
3975,redgene,blood,1,0
3976,redgene,blood,1,0
3977,redgene,blood,1,0
3978,redgene,blood,1,0
3979,redgene,blood,1,0
3980,redgene,blood,1,0
3981,redgene,blood,1,0
3982,redgene,blood,1,0
3983,redgene,blood,1,0
3984,redgene,blood,1,0
3985,redgene,blood,1,0
3986,redgene,blood,1,0
3987,redgene,blood,1,0
3988,redgene,blood,1,0
3989,redgene,blood,1,0
3990,redgene,blood,1,0
3991,redgene,blood,1,0
3992,redgene,blood,1,0
3993,redgene,blood,1,0
3994,redgene,blood,1,0
3995,redgene,blood,1,0
3996,redgene,blood,1,0
3997,redgene,blood,1,0
3998,redgene,blood,1,0
3999,redgene,blood,1,0
4000,redgene,blood,1,0
4001,redgene,blood,1,0
4002,redgene,blood,1,0
4003,redgene,blood,1,0
4004,redgene,blood,1,0
4005,redgene,blood,1,0
4006,redgene,blood,1,0
4007,redgene,blood,1,0
4008,redgene,blood,1,0
4009,redgene,blood,1,0
4010,redgene,blood,1,0
4011,redgene,blood,1,0
4012,redgene,blood,1,0
4013,redgene,blood,1,0
4014,redgene,blood,1,0
4015,redgene,blood,1,0
4016,redgene,blood,1,0
4017,redgene,blood,1,0
4018,redgene,blood,1,0
4019,redgene,blood,1,0
4020,redgene,blood,1,0
4021,redgene,blood,1,0
4022,redgene,blood,1,0
4023,redgene,blood,1,0
4024,redgene,blood,1,0
4025,redgene,blood,1,0
4026,redgene,blood,1,0
4027,redgene,blood,1,0
4028,redgene,blood,1,0
4029,redgene,blood,1,0
4030,redgene,blood,1,0
4031,redgene,blood,1,0
4032,redgene,blood,1,0
4033,redgene,blood,1,0
4034,redgene,blood,1,0
4035,redgene,blood,1,0
4036,redgene,blood,1,0
4037,redgene,blood,1,0
4038,redgene,blood,1,0
4039,redgene,blood,1,0
4040,redgene,blood,1,0
4041,redgene,blood,1,0
4042,redgene,blood,1,0
4043,redgene,blood,1,0
4044,redgene,blood,1,0
4045,redgene,blood,1,0
4046,redgene,blood,1,0
4047,redgene,blood,1,0
4048,redgene,blood,1,0
4049,redgene,blood,1,0
4050,redgene,blood,1,0
4051,redgene,blood,1,0
4052,redgene,blood,1,0
4053,redgene,blood,1,0
4054,redgene,blood,1,0
4055,redgene,blood,1,0
4056,redgene,blood,1,0
4057,redgene,blood,1,0
4058,redgene,blood,1,0
4059,redgene,blood,1,0
4060,redgene,blood,1,0
4061,redgene,blood,1,0
4062,redgene,blood,1,0
4063,redgene,blood,1,0
4064,redgene,blood,1,0
4065,redgene,blood,1,0
4066,redgene,blood,1,0
4067,redgene,blood,1,0
4068,redgene,blood,1,0
4069,redgene,blood,1,0
4070,redgene,blood,1,0
4071,redgene,blood,1,0
4072,redgene,blood,1,0
4073,redgene,blood,1,0
4074,redgene,blood,1,0
4075,redgene,blood,1,0
4076,redgene,blood,1,0
4077,redgene,blood,1,0
4078,redgene,blood,1,0
4079,redgene,blood,1,0
4080,redgene,blood,1,0
4081,redgene,blood,1,0
4082,redgene,blood,1,0
4083,redgene,blood,1,0
4084,redgene,blood,1,0
4085,redgene,blood,1,0
4086,redgene,blood,1,0
4087,redgene,blood,1,0
4088,redgene,blood,1,0
4089,redgene,blood,1,0
4090,redgene,blood,1,0
4091,redgene,blood,1,0
4092,redgene,blood,1,0
4093,redgene,blood,1,0
4094,redgene,blood,1,0
4095,redgene,blood,1,0
4096,redgene,blood,1,0
4097,redgene,blood,1,0
4098,redgene,blood,1,0
4099,redgene,blood,1,0
4100,redgene,blood,1,0
4101,redgene,blood,1,0
4102,redgene,blood,1,0
4103,redgene,blood,1,0
4104,redgene,blood,1,0
4105,redgene,blood,1,0
4106,redgene,blood,1,0
4107,redgene,blood,1,0
4108,redgene,blood,1,0
4109,redgene,blood,1,0
4110,redgene,blood,1,0
4111,redgene,blood,1,0
4112,redgene,blood,1,0
4113,redgene,blood,1,0
4114,redgene,blood,1,0
4115,redgene,blood,1,0
4116,redgene,blood,1,0
4117,redgene,blood,1,0
4118,redgene,blood,1,0
4119,redgene,blood,1,0
4120,redgene,blood,1,0
4121,redgene,blood,1,0
4122,redgene,blood,1,0
4123,redgene,blood,1,0
4124,redgene,blood,1,0
4125,redgene,blood,1,0
4126,redgene,blood,1,0
4127,redgene,blood,1,0
4128,redgene,blood,1,0
4129,redgene,blood,1,0
4130,redgene,blood,1,0
4131,redgene,blood,1,0
4132,redgene,blood,1,0
4133,redgene,blood,1,0
4134,redgene,blood,1,0
4135,redgene,blood,1,0
4136,redgene,blood,1,0
4137,redgene,blood,1,0
4138,redgene,blood,1,0
4139,redgene,blood,1,0
4140,redgene,blood,1,0
4141,redgene,blood,1,0
4142,redgene,blood,1,0
4143,redgene,blood,1,0
4144,redgene,blood,1,0
4145,redgene,blood,1,0
4146,redgene,blood,1,0
4147,redgene,blood,1,0
4148,redgene,blood,1,0
4149,redgene,blood,1,0
4150,redgene,blood,1,0
4151,redgene,blood,1,0
4152,redgene,blood,1,0
4153,redgene,blood,1,0
4154,redgene,blood,1,0
4155,redgene,blood,1,89
4156,redgene,blood,1,49
4157,redgene,blood,1,135
4158,redgene,blood,1,86
4159,redgene,blood,1,52
4160,redgene,blood,1,175
4161,redgene,blood,1,133
4162,redgene,blood,1,174
4163,redgene,blood,1,57
4164,redgene,blood,1,43
4165,redgene,blood,1,115
4166,redgene,blood,1,81
4167,redgene,blood,1,30
4168,redgene,blood,1,103
4169,redgene,blood,1,136
4170,redgene,blood,1,80
4171,redgene,blood,1,121
4172,redgene,blood,1,131
4173,redgene,blood,1,58
4174,redgene,blood,1,60
4175,redgene,blood,1,137
4176,redgene,blood,1,78
4177,redgene,blood,1,58
4178,redgene,blood,1,94
4179,redgene,blood,1,72
4180,redgene,blood,1,129
4181,redgene,blood,1,88
4182,redgene,blood,1,94
4183,redgene,blood,1,77
4184,redgene,blood,1,79
4185,redgene,blood,1,96
4186,redgene,blood,1,174
4187,redgene,blood,1,136
4188,redgene,blood,1,195
4189,redgene,blood,1,113
4190,redgene,blood,1,192
4191,redgene,blood,1,76
4192,redgene,blood,1,163
4193,redgene,blood,1,54
4194,redgene,blood,1,85
4195,redgene,blood,1,129
4196,redgene,blood,1,82
4197,redgene,blood,1,138
4198,redgene,blood,1,78
4199,redgene,blood,1,93
4200,redgene,blood,1,104
4201,redgene,blood,1,114
4202,redgene,blood,1,317
4203,redgene,blood,1,47
4204,redgene,blood,1,132
4205,redgene,blood,1,95
4206,redgene,blood,1,197
4207,redgene,blood,1,50
4208,redgene,blood,1,33
4209,redgene,blood,1,126
4210,redgene,blood,1,129
4211,redgene,blood,1,79
4212,redgene,blood,1,74
4213,redgene,blood,1,59
4214,redgene,blood,1,128
4215,redgene,blood,1,79
4216,redgene,blood,1,198
4217,redgene,blood,1,26
4218,redgene,blood,1,153
4219,redgene,blood,1,20
4220,redgene,blood,1,109
4221,redgene,blood,1,82
4222,redgene,blood,1,143
4223,redgene,blood,1,118
4224,redgene,blood,1,58
4225,redgene,blood,1,66
4226,redgene,blood,1,122
4227,redgene,blood,1,170
4228,redgene,blood,1,27
4229,redgene,blood,1,32
4230,redgene,blood,1,118
4231,redgene,blood,1,62
4232,redgene,blood,1,74
4233,redgene,blood,1,41
4234,redgene,blood,1,21
4235,redgene,blood,1,211
4236,redgene,blood,1,24
4237,redgene,blood,1,111
4238,redgene,blood,1,61
4239,redgene,blood,1,44
4240,redgene,blood,1,75
4241,redgene,blood,1,63
4242,redgene,blood,1,97
4243,redgene,blood,1,75
4244,redgene,blood,1,121
4245,redgene,blood,1,74
4246,redgene,blood,1,177
4247,redgene,blood,1,119
4248,redgene,blood,1,81
4249,redgene,blood,1,112
4250,redgene,blood,1,145
4251,redgene,blood,1,214
4252,redgene,blood,1,80
4253,redgene,blood,1,50
4254,redgene,blood,1,64
4255,redgene,blood,1,87
4256,redgene,blood,1,40
4257,redgene,blood,1,85
4258,redgene,blood,1,172
4259,redgene,blood,1,141
4260,redgene,blood,1,125
4261,redgene,blood,1,87
4262,neurogene,blood,1,0
4263,neurogene,blood,1,0
4264,neurogene,blood,1,0
4265,neurogene,blood,1,0
4266,neurogene,blood,1,0
4267,neurogene,blood,1,0
4268,neurogene,blood,1,0
4269,neurogene,blood,1,0
4270,neurogene,blood,1,0
4271,neurogene,blood,1,0
4272,neurogene,blood,1,0
4273,neurogene,blood,1,0
4274,neurogene,blood,1,0
4275,neurogene,blood,1,0
4276,neurogene,blood,1,0
4277,neurogene,blood,1,0
4278,neurogene,blood,1,0
4279,neurogene,blood,1,0
4280,neurogene,blood,1,0
4281,neurogene,blood,1,0
4282,neurogene,blood,1,0
4283,neurogene,blood,1,0
4284,neurogene,blood,1,0
4285,neurogene,blood,1,0
4286,neurogene,blood,1,0
4287,neurogene,blood,1,0
4288,neurogene,blood,1,0
4289,neurogene,blood,1,0
4290,neurogene,blood,1,0
4291,neurogene,blood,1,0
4292,neurogene,blood,1,0
4293,neurogene,blood,1,0
4294,neurogene,blood,1,0
4295,neurogene,blood,1,0
4296,neurogene,blood,1,0
4297,neurogene,blood,1,0
4298,neurogene,blood,1,0
4299,neurogene,blood,1,0
4300,neurogene,blood,1,0
4301,neurogene,blood,1,0
4302,neurogene,blood,1,0
4303,neurogene,blood,1,0
4304,neurogene,blood,1,0
4305,neurogene,blood,1,0
4306,neurogene,blood,1,0
4307,neurogene,blood,1,0
4308,neurogene,blood,1,0
4309,neurogene,blood,1,0
4310,neurogene,blood,1,0
4311,neurogene,blood,1,0
4312,neurogene,blood,1,0
4313,neurogene,blood,1,0
4314,neurogene,blood,1,0
4315,neurogene,blood,1,0
4316,neurogene,blood,1,0
4317,neurogene,blood,1,0
4318,neurogene,blood,1,0
4319,neurogene,blood,1,0
4320,neurogene,blood,1,0
4321,neurogene,blood,1,0
4322,neurogene,blood,1,0
4323,neurogene,blood,1,0
4324,neurogene,blood,1,0
4325,neurogene,blood,1,0
4326,neurogene,blood,1,0
4327,neurogene,blood,1,0
4328,neurogene,blood,1,0
4329,neurogene,blood,1,0
4330,neurogene,blood,1,0
4331,neurogene,blood,1,0
4332,neurogene,blood,1,0
4333,neurogene,blood,1,0
4334,neurogene,blood,1,0
4335,neurogene,blood,1,0
4336,neurogene,blood,1,0
4337,neurogene,blood,1,0
4338,neurogene,blood,1,0
4339,neurogene,blood,1,0
4340,neurogene,blood,1,0
4341,neurogene,blood,1,0
4342,neurogene,blood,1,0
4343,neurogene,blood,1,0
4344,neurogene,blood,1,0
4345,neurogene,blood,1,0
4346,neurogene,blood,1,0
4347,neurogene,blood,1,0
4348,neurogene,blood,1,0
4349,neurogene,blood,1,0
4350,neurogene,blood,1,0
4351,neurogene,blood,1,0
4352,neurogene,blood,1,0
4353,neurogene,blood,1,0
4354,neurogene,blood,1,0
4355,neurogene,blood,1,0
4356,neurogene,blood,1,0
4357,neurogene,blood,1,0
4358,neurogene,blood,1,0
4359,neurogene,blood,1,0
4360,neurogene,blood,1,0
4361,neurogene,blood,1,0
4362,neurogene,blood,1,0
4363,neurogene,blood,1,0
4364,neurogene,blood,1,0
4365,neurogene,blood,1,0
4366,neurogene,blood,1,0
4367,neurogene,blood,1,0
4368,neurogene,blood,1,0
4369,neurogene,blood,1,0
4370,neurogene,blood,1,0
4371,neurogene,blood,1,0
4372,neurogene,blood,1,0
4373,neurogene,blood,1,0
4374,neurogene,blood,1,0
4375,neurogene,blood,1,0
4376,neurogene,blood,1,0
4377,neurogene,blood,1,0
4378,neurogene,blood,1,0
4379,neurogene,blood,1,0
4380,neurogene,blood,1,0
4381,neurogene,blood,1,0
4382,neurogene,blood,1,0
4383,neurogene,blood,1,0
4384,neurogene,blood,1,0
4385,neurogene,blood,1,0
4386,neurogene,blood,1,0
4387,neurogene,blood,1,0
4388,neurogene,blood,1,0
4389,neurogene,blood,1,0
4390,neurogene,blood,1,0
4391,neurogene,blood,1,0
4392,neurogene,blood,1,0
4393,neurogene,blood,1,0
4394,neurogene,blood,1,0
4395,neurogene,blood,1,0
4396,neurogene,blood,1,0
4397,neurogene,blood,1,0
4398,neurogene,blood,1,0
4399,neurogene,blood,1,0
4400,neurogene,blood,1,0
4401,neurogene,blood,1,0
4402,neurogene,blood,1,0
4403,neurogene,blood,1,0
4404,neurogene,blood,1,0
4405,neurogene,blood,1,0
4406,neurogene,blood,1,0
4407,neurogene,blood,1,0
4408,neurogene,blood,1,0
4409,neurogene,blood,1,0
4410,neurogene,blood,1,0
4411,neurogene,blood,1,0
4412,neurogene,blood,1,0
4413,neurogene,blood,1,0
4414,neurogene,blood,1,0
4415,neurogene,blood,1,0
4416,neurogene,blood,1,0
4417,neurogene,blood,1,0
4418,neurogene,blood,1,0
4419,neurogene,blood,1,0
4420,neurogene,blood,1,0
4421,neurogene,blood,1,0
4422,neurogene,blood,1,0
4423,neurogene,blood,1,0
4424,neurogene,blood,1,0
4425,neurogene,blood,1,0
4426,neurogene,blood,1,0
4427,neurogene,blood,1,0
4428,neurogene,blood,1,0
4429,neurogene,blood,1,0
4430,neurogene,blood,1,0
4431,neurogene,blood,1,0
4432,neurogene,blood,1,0
4433,neurogene,blood,1,0
4434,neurogene,blood,1,0
4435,neurogene,blood,1,0
4436,neurogene,blood,1,0
4437,neurogene,blood,1,0
4438,neurogene,blood,1,0
4439,neurogene,blood,1,0
4440,neurogene,blood,1,0
4441,neurogene,blood,1,0
4442,neurogene,blood,1,0
4443,neurogene,blood,1,0
4444,neurogene,blood,1,0
4445,neurogene,blood,1,0
4446,neurogene,blood,1,0
4447,neurogene,blood,1,0
4448,neurogene,blood,1,0
4449,neurogene,blood,1,0
4450,neurogene,blood,1,0
4451,neurogene,blood,1,0
4452,neurogene,blood,1,0
4453,neurogene,blood,1,0
4454,neurogene,blood,1,0
4455,neurogene,blood,1,0
4456,neurogene,blood,1,0
4457,neurogene,blood,1,0
4458,neurogene,blood,1,0
4459,neurogene,blood,1,0
4460,neurogene,blood,1,0
4461,neurogene,blood,1,0
4462,neurogene,blood,1,0
4463,neurogene,blood,1,0
4464,neurogene,blood,1,0
4465,neurogene,blood,1,0
4466,neurogene,blood,1,0
4467,neurogene,blood,1,0
4468,neurogene,blood,1,0
4469,neurogene,blood,1,0
4470,neurogene,blood,1,0
4471,neurogene,blood,1,0
4472,neurogene,blood,1,0
4473,neurogene,blood,1,0
4474,neurogene,blood,1,0
4475,neurogene,blood,1,0
4476,neurogene,blood,1,0
4477,neurogene,blood,1,0
4478,neurogene,blood,1,0
4479,neurogene,blood,1,0
4480,neurogene,blood,1,0
4481,neurogene,blood,1,0
4482,neurogene,blood,1,0
4483,neurogene,blood,1,0
4484,neurogene,blood,1,0
4485,neurogene,blood,1,0
4486,neurogene,blood,1,0
4487,neurogene,blood,1,0
4488,neurogene,blood,1,0
4489,neurogene,blood,1,0
4490,neurogene,blood,1,0
4491,neurogene,blood,1,0
4492,neurogene,blood,1,0
4493,neurogene,blood,1,0
4494,neurogene,blood,1,0
4495,neurogene,blood,1,0
4496,neurogene,blood,1,0
4497,neurogene,blood,1,0
4498,neurogene,blood,1,0
4499,neurogene,blood,1,0
4500,neurogene,blood,1,0
4501,neurogene,blood,1,0
4502,neurogene,blood,1,0
4503,neurogene,blood,1,0
4504,neurogene,blood,1,0
4505,neurogene,blood,1,0
4506,neurogene,blood,1,0
4507,neurogene,blood,1,0
4508,neurogene,blood,1,0
4509,neurogene,blood,1,0
4510,neurogene,blood,1,0
4511,neurogene,blood,1,0
4512,neurogene,blood,1,0
4513,neurogene,blood,1,0
4514,neurogene,blood,1,0
4515,neurogene,blood,1,0
4516,neurogene,blood,1,0
4517,neurogene,blood,1,0
4518,neurogene,blood,1,0
4519,neurogene,blood,1,0
4520,neurogene,blood,1,0
4521,neurogene,blood,1,0
4522,neurogene,blood,1,0
4523,neurogene,blood,1,0
4524,neurogene,blood,1,0
4525,neurogene,blood,1,0
4526,neurogene,blood,1,0
4527,neurogene,blood,1,0
4528,neurogene,blood,1,0
4529,neurogene,blood,1,0
4530,neurogene,blood,1,0
4531,neurogene,blood,1,0
4532,neurogene,blood,1,0
4533,neurogene,blood,1,0
4534,neurogene,blood,1,0
4535,neurogene,blood,1,0
4536,neurogene,blood,1,0
4537,neurogene,blood,1,0
4538,neurogene,blood,1,0
4539,neurogene,blood,1,0
4540,neurogene,blood,1,0
4541,neurogene,blood,1,0
4542,neurogene,blood,1,0
4543,neurogene,blood,1,0
4544,neurogene,blood,1,0
4545,neurogene,blood,1,0
4546,neurogene,blood,1,0
4547,neurogene,blood,1,0
4548,neurogene,blood,1,0
4549,neurogene,blood,1,0
4550,neurogene,blood,1,0
4551,neurogene,blood,1,0
4552,neurogene,blood,1,0
4553,neurogene,blood,1,0
4554,neurogene,blood,1,0
4555,neurogene,blood,1,0
4556,neurogene,blood,1,0
4557,neurogene,blood,1,0
4558,neurogene,blood,1,0
4559,neurogene,blood,1,0
4560,neurogene,blood,1,0
4561,neurogene,blood,1,0
4562,neurogene,blood,1,0
4563,neurogene,blood,1,0
4564,neurogene,blood,1,0
4565,neurogene,blood,1,0
4566,neurogene,blood,1,0
4567,neurogene,blood,1,0
4568,neurogene,blood,1,0
4569,neurogene,blood,1,0
4570,neurogene,blood,1,0
4571,neurogene,blood,1,0
4572,neurogene,blood,1,0
4573,neurogene,blood,1,0
4574,neurogene,blood,1,0
4575,neurogene,blood,1,0
4576,neurogene,blood,1,0
4577,neurogene,blood,1,0
4578,neurogene,blood,1,0
4579,neurogene,blood,1,0
4580,neurogene,blood,1,0
4581,neurogene,blood,1,0
4582,neurogene,blood,1,0
4583,neurogene,blood,1,0
4584,neurogene,blood,1,0
4585,neurogene,blood,1,0
4586,neurogene,blood,1,0
4587,neurogene,blood,1,0
4588,neurogene,blood,1,0
4589,neurogene,blood,1,0
4590,neurogene,blood,1,0
4591,neurogene,blood,1,0
4592,neurogene,blood,1,0
4593,neurogene,blood,1,0
4594,neurogene,blood,1,0
4595,neurogene,blood,1,0
4596,neurogene,blood,1,0
4597,neurogene,blood,1,0
4598,neurogene,blood,1,0
4599,neurogene,blood,1,0
4600,neurogene,blood,1,0
4601,neurogene,blood,1,0
4602,neurogene,blood,1,0
4603,neurogene,blood,1,0
4604,neurogene,blood,1,0
4605,neurogene,blood,1,0
4606,neurogene,blood,1,0
4607,neurogene,blood,1,0
4608,neurogene,blood,1,0
4609,neurogene,blood,1,0
4610,neurogene,blood,1,0
4611,neurogene,blood,1,0
4612,neurogene,blood,1,0
4613,neurogene,blood,1,0
4614,neurogene,blood,1,0
4615,neurogene,blood,1,0
4616,neurogene,blood,1,0
4617,neurogene,blood,1,0
4618,neurogene,blood,1,0
4619,neurogene,blood,1,0
4620,neurogene,blood,1,0
4621,neurogene,blood,1,0
4622,neurogene,blood,1,0
4623,neurogene,blood,1,0
4624,neurogene,blood,1,0
4625,neurogene,blood,1,0
4626,neurogene,blood,1,0
4627,neurogene,blood,1,0
4628,neurogene,blood,1,0
4629,neurogene,blood,1,0
4630,neurogene,blood,1,0
4631,neurogene,blood,1,0
4632,neurogene,blood,1,0
4633,neurogene,blood,1,0
4634,neurogene,blood,1,0
4635,neurogene,blood,1,0
4636,neurogene,blood,1,0
4637,neurogene,blood,1,0
4638,neurogene,blood,1,0
4639,neurogene,blood,1,0
4640,neurogene,blood,1,0
4641,neurogene,blood,1,0
4642,neurogene,blood,1,0
4643,neurogene,blood,1,0
4644,neurogene,blood,1,0
4645,neurogene,blood,1,0
4646,neurogene,blood,1,0
4647,neurogene,blood,1,0
4648,neurogene,blood,1,0
4649,neurogene,blood,1,0
4650,neurogene,blood,1,0
4651,neurogene,blood,1,0
4652,neurogene,blood,1,0
4653,neurogene,blood,1,0
4654,neurogene,blood,1,0
4655,neurogene,blood,1,0
4656,neurogene,blood,1,0
4657,neurogene,blood,1,0
4658,neurogene,blood,1,0
4659,neurogene,blood,1,0
4660,neurogene,blood,1,0
4661,neurogene,blood,1,0
4662,neurogene,blood,1,13
4663,neurogene,blood,1,5
4664,neurogene,blood,1,4
4665,neurogene,blood,1,34
4666,neurogene,blood,1,38
4667,neurogene,blood,1,19
4668,neurogene,blood,1,33
4669,neurogene,blood,1,19
4670,neurogene,blood,1,7
4671,neurogene,blood,1,23
4672,neurogene,blood,1,16
4673,neurogene,blood,1,11
4674,neurogene,blood,1,10
4675,neurogene,blood,1,14
4676,neurogene,blood,1,21
4677,neurogene,blood,1,4
4678,neurogene,blood,1,14
4679,neurogene,blood,1,13
4680,neurogene,blood,1,22
4681,neurogene,blood,1,19
4682,neurogene,blood,1,41
4683,neurogene,blood,1,11
4684,neurogene,blood,1,38
4685,neurogene,blood,1,36
4686,neurogene,blood,1,12
4687,neurogene,blood,1,19
4688,neurogene,blood,1,3
4689,neurogene,blood,1,6
4690,neurogene,blood,1,8
4691,neurogene,blood,1,28
4692,neurogene,blood,1,22
4693,neurogene,blood,1,28
4694,neurogene,blood,1,16
4695,neurogene,blood,1,9
4696,neurogene,blood,1,21
4697,neurogene,blood,1,18
4698,neurogene,blood,1,8
4699,neurogene,blood,1,20
4700,neurogene,blood,1,38
4701,neurogene,blood,1,14
4702,neurogene,blood,1,20
4703,neurogene,blood,1,5
4704,neurogene,blood,1,12
4705,neurogene,blood,1,30
4706,neurogene,blood,1,16
4707,neurogene,blood,1,15
