	name	debug
150	Igfbp4_chr11_16738	ok
151	Sox17_chr1_59	ok
152	Sox2_chr3_2008	ok
153	Lamc1_chr1_12189	ok
154	Lama1_chr17_7874	ok
155	Sox17_chr1_69	ok
156	Sox17_chr1_73	ok
157	Sox4_chr13_2054	NaNs in SEs; H=np.array([[-464.64990811023995, -50.87288635248883, -64.14054203232814, -15.619037794665909, -10.483194704369009, -75.15899024277365, -69.58966577169123, -31.053892185800066, 36.914728233914744, 37.28298538271447, 35.359801156081026, 36.9140642185273, 37.688451793681935, 37.38933471545035, 0.21027108806193592], [-50.87288635248883, -50.87288635248883, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.008330592048724, 4.094146731731104, 3.8089619857803907, 4.068798469961016, 4.273022447759622, 4.08829871604225, 0.025656709952386555], [-64.14054203232814, 0.0, -64.14054203232814, 0.0, 0.0, 0.0, 0.0, 0.0, 5.330966710510147, 5.07915034565866, 4.741114196921195, 5.162012377839882, 5.085255360788464, 5.20325680222818, 0.027970298491101733], [-15.619037794665909, 0.0, 0.0, -15.619037794665909, 0.0, 0.0, 0.0, 0.0, 1.3885741180919524, 1.134322008159252, 1.161272096361752, 1.2348488051955027, 1.3502272391188794, 1.197902140172023, 0.0005143865051967602], [-10.483194704369009, 0.0, 0.0, 0.0, -10.483194704369009, 0.0, 0.0, 0.0, 1.0379073524334013, 0.8414098859120106, 0.6608493489050223, 0.8741498281154372, 0.779747681007686, 0.8273862942260073, 0.0018795228339013705], [-75.15899024277365, 0.0, 0.0, 0.0, 0.0, -75.15899024277365, 0.0, 0.0, 5.954317674736112, 6.093258649266464, 5.995310316919916, 5.8826849123496086, 5.919694043268402, 5.903519632431054, 0.014025767868434597], [-69.58966577169123, 0.0, 0.0, 0.0, 0.0, 0.0, -69.58966577169123, 0.0, 5.494265885063064, 5.720706787350098, 5.310200468696038, 5.308130089889733, 5.553611999848804, 5.783168075425308, 0.01185750931355925], [-31.053892185800066, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -31.053892185800066, 2.5610914288780298, 2.4476161742334708, 2.355529723836365, 2.3292106397922305, 2.589458620082987, 2.550702583916347, 0.0017547544710813756], [36.91472823391473, 4.0083305920487255, 5.330966710510147, 1.3885741180919524, 1.0379073524334013, 5.954317674736109, 5.494265885063064, 2.56109142887803, -18.455886503129154, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9761048706272047], [37.28298538271447, 4.094146731731104, 5.07915034565866, 1.134322008159252, 0.8414098859120106, 6.093258649266462, 5.720706787350098, 2.447616174233472, 0.0, -16.69061784911698, 0.0, 0.0, 0.0, 0.0, 0.9988614575912801], [35.359801156081026, 3.8089619857803907, 4.741114196921195, 1.1612720963617535, 0.6608493489050223, 5.995310316919916, 5.3102004686960385, 2.355529723836365, 0.0, 0.0, -15.176097852661366, 0.0, 0.0, 0.0, 0.9461929712332532], [36.9140642185273, 4.068798469961016, 5.162012377839882, 1.2348488051955027, 0.8741498281154372, 5.8826849123496086, 5.308130089889733, 2.3292106397922305, 0.0, 0.0, 0.0, -18.33591239211129, 0.0, 0.0, 0.9957246181248424], [37.688451793681935, 4.273022447759622, 5.085255360788464, 1.3502272391188794, 0.779747681007686, 5.919694043268402, 5.553611999848804, 2.589458620082987, 0.0, 0.0, 0.0, 0.0, -20.892985889470364, 0.0, 1.0106108350977996], [37.38933471545035, 4.08829871604225, 5.20325680222818, 1.197902140172023, 0.8273862942260073, 5.90351963243105, 5.783168075425308, 2.550702583916347, 0.0, 0.0, 0.0, 0.0, 0.0, -22.432114609837228, 0.9998337174282546], [0.21027108806259776, 0.02565670995238989, 0.02797029849111965, 0.000514386505191311, 0.0018795228339016923, 0.014025767868403705, 0.011857509313543346, 0.0017547544710883045, 0.976104870627978, 0.998861457591147, 0.9461929712326764, 0.9957246181238588, 1.010610835098305, 0.9998337174282597, -7.382706172917096]])
158	Col1a2_chr6_72	NaNs in SEs; H=np.array([[-412.66108982742054, -77.61601305866853, -112.17942622541385, -26.25924131356319, 34.64302114218667, 36.450402294203364, 34.88188543958115, 33.73133720231817, 35.82732679601431, 33.68022388875994, 1.3708704145827288], [-77.61601305866853, -77.61601305866853, 0.0, 0.0, 6.521380405702772, 6.81357396732345, 6.335639255023473, 6.1569245953444405, 6.666736409518922, 6.874838043886962, 0.32130773229723114], [-112.17942622541385, 0.0, -112.17942622541385, 0.0, 9.533568796783642, 10.158731883646011, 10.003692321217839, 8.852225949098548, 10.011393203287973, 8.650731496282928, 0.19652879728955164], [-26.25924131356319, 0.0, 0.0, -26.25924131356319, 2.159232448791188, 2.144276737798192, 2.2800966996375096, 2.2456814370685234, 2.320211682625916, 2.2315914234140144, 0.0025172895225828644], [34.64302114218667, 6.521380405702772, 9.533568796783642, 2.159232448791188, -20.6763734858324, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0196361164545023], [36.450402294203364, 6.81357396732345, 10.158731883646011, 2.1442767377981906, 0.0, -21.325235575305328, 0.0, 0.0, 0.0, 0.0, 2.1294054232276562], [34.88188543958115, 6.335639255023473, 10.003692321217835, 2.2800966996375096, 0.0, 0.0, -20.623894290207218, 0.0, 0.0, 0.0, 2.0168158224550186], [33.731337202318116, 6.1569245953444405, 8.852225949098548, 2.245681437068523, 0.0, 0.0, 0.0, -15.682082353158641, 0.0, 0.0, 1.9694610199909515], [35.82732679601431, 6.666736409518922, 10.011393203287973, 2.320211682625916, 0.0, 0.0, 0.0, 0.0, -19.984286501640717, 0.0, 2.0795165447246022], [33.68022388875994, 6.874838043886962, 8.650731496282928, 2.2315914234140144, 0.0, 0.0, 0.0, 0.0, 0.0, -22.26082289437006, 1.9710664604333428], [1.370870414583095, 0.3213077322971998, 0.19652879728958794, 0.0025172895225988867, 2.019636116454933, 2.1294054232274675, 2.016815822453566, 1.9694610199918543, 2.07951654472447, 1.971066460433292, -12.49047613741368]])
159	Foxa2_chr2_13830	ok
160	Foxa2_chr2_13835	NaNs in SEs; H=np.array([[-836.5071767167512, -56.865173702630564, -157.74728345729554, -31.38734175496359, -117.28514318230928, -121.83109915566321, -62.74799147380642, 44.650774421229, 47.0189590610097, 48.51809879057956, 47.96958450333338, 47.782131207828606, 48.73089505028767, 3.2485552104648296], [-56.865173702630564, -56.865173702630564, 0.0, 0.0, 0.0, 0.0, 0.0, 3.238179588387729, 3.533242396904002, 2.9806730790269405, 3.2563559779151134, 3.445563477268453, 2.983450182613431, 0.0667939551508272], [-157.74728345729554, 0.0, -157.74728345729554, 0.0, 0.0, 0.0, 0.0, 8.043285195035907, 8.588365567565583, 9.17482882303452, 8.98363093831579, 8.921194519979746, 9.615837217005309, 0.9527728428339859], [-31.38734175496359, 0.0, 0.0, -31.38734175496359, 0.0, 0.0, 0.0, 1.846086457649349, 1.6824149755704392, 1.849984952176627, 1.7790883204380201, 1.8299318408969398, 1.7908862073001242, 0.01252777732704417], [-117.28514318230928, 0.0, 0.0, 0.0, -117.28514318230928, 0.0, 0.0, 5.960673931731351, 6.9065103947796125, 6.805230213620339, 7.118795137417845, 6.43326214556278, 6.982219083135045, 0.12148412301522632], [-121.83109915566321, 0.0, 0.0, 0.0, 0.0, -121.83109915566321, 0.0, 6.838714017324702, 6.9710317686825665, 7.541735515883091, 6.605994220315147, 7.081197661916329, 6.738555223630155, 0.12388496107137956], [-62.74799147380642, 0.0, 0.0, 0.0, 0.0, 0.0, -62.74799147380642, 3.64587534213871, 3.482274136483979, 3.8090910634037334, 3.5373893803890106, 3.2807386882054512, 3.6765552123069574, 0.035978177982874476], [44.65077442122901, 3.238179588387729, 8.043285195035907, 1.846086457649349, 5.960673931731351, 6.838714017324702, 3.64587534213871, -16.323928858636307, 0.0, 0.0, 0.0, 0.0, 0.0, 4.242240361619277], [47.018959061009696, 3.5332423969039977, 8.588365567565583, 1.6824149755704392, 6.9065103947796125, 6.9710317686825665, 3.482274136483979, 0.0, -17.671354166409483, 0.0, 0.0, 0.0, 0.0, 4.4851393982517695], [48.51809879057956, 2.9806730790269405, 9.17482882303452, 1.849984952176627, 6.805230213620339, 7.541735515883091, 3.8090910634037334, 0.0, 0.0, -21.11763477973339, 0.0, 0.0, 0.0, 4.644916287932499], [47.96958450333337, 3.2563559779151134, 8.98363093831578, 1.7790883204380201, 7.118795137417845, 6.605994220315147, 3.5373893803890106, 0.0, 0.0, 0.0, -20.220327892827754, 0.0, 0.0, 4.635025137495728], [47.78213120782861, 3.445563477268453, 8.921194519979748, 1.8299318408969398, 6.4332621455627805, 7.081197661916329, 3.2807386882054512, 0.0, 0.0, 0.0, 0.0, -19.510535385287398, 0.0, 4.631531247508254], [48.73089505028767, 2.983450182613431, 9.615837217005309, 1.7908862073001242, 6.982219083135045, 6.738555223630155, 3.676555212306956, 0.0, 0.0, 0.0, 0.0, 0.0, -18.971363882585024, 4.744560796421246], [3.2485552104643887, 0.06679395515079989, 0.952772842834058, 0.012527777327050238, 0.12148412301519329, 0.12388496107145386, 0.03597817798289249, 4.242240361620134, 4.485139398251135, 4.644916287931721, 4.635025137494495, 4.6315312475080646, 4.74456079642124, -49.10808029328382]])
161	Lamc1_chr1_12201	ok
162	Lamc1_chr1_12188	ok
163	Btg1_chr10_9593	ok
164	Foxa2_chr2_13862	ok
165	Lamb1_chr12_2206	ok
166	Col5a1_chr2_2565	ok
167	Col1a1_chr11_15276	ok
168	Col5a1_chr2_2558	ok
169	Lamb1_chr12_2207	ok
170	Col1a2_chr6_73	ok
171	Col1a1_chr11_15301	ok
172	Col1a1_chr11_15316	ok
173	Cdk5r1_chr11_12595	ok
174	Lamc1_chr1_12193	NaNs in SEs; H=np.array([[-490.20405402050943, -40.346711192975974, -56.975300622366554, -39.04830830965727, -52.52715512611036, -31.27234409931722, 34.2141323426538, 35.89961668432799, 37.4394400415767, 33.39039342339368, 36.63293977523435, 36.9148863797734, 2.6779736047923866], [-40.346711192975974, -40.346711192975974, 0.0, 0.0, 0.0, 0.0, 3.299324280981856, 2.9604710561822807, 2.7265104089427847, 2.520096413062718, 3.0806593375081928, 3.338520559932196, 0.03545028476937104], [-56.975300622366554, 0.0, -56.975300622366554, 0.0, 0.0, 0.0, 4.053235364840661, 4.068602139416046, 3.7530520334914312, 4.045130828018605, 4.8538348585014495, 4.239051803559771, 0.13394563270405838], [-39.04830830965727, 0.0, 0.0, -39.04830830965727, 0.0, 0.0, 2.715404501637861, 2.687090640504203, 3.157957343371084, 2.6942510772912587, 3.0659024006988864, 2.962784242115573, 0.006118874760031719], [-52.52715512611036, 0.0, 0.0, 0.0, -52.52715512611036, 0.0, 3.8845707458358523, 3.8322820183080473, 3.9704861313871116, 3.5163986309346082, 3.9849113921656785, 4.048550362871, 0.014906320245501967], [-31.27234409931722, 0.0, 0.0, 0.0, 0.0, -31.27234409931722, 2.3720219089500563, 2.3267441502003, 2.3494191707009313, 2.242615324125899, 2.3652716909802765, 2.136932039271692, 0.006065132066749933], [34.2141323426538, 3.299324280981856, 4.053235364840661, 2.715404501637861, 3.8845707458358523, 2.3720219089500563, -20.204278525599207, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3506240923776023], [35.89961668432799, 2.9604710561822807, 4.068602139416046, 2.687090640504203, 3.8322820183080464, 2.3267441502003, 0.0, -16.374418340147457, 0.0, 0.0, 0.0, 0.0, 3.6547988069711077], [37.4394400415767, 2.7265104089427847, 3.7530520334914304, 3.1579573433710846, 3.9704861313871116, 2.349419170700932, 0.0, 0.0, -20.01019529791547, 0.0, 0.0, 0.0, 3.8538421172219146], [33.39039342339368, 2.520096413062718, 4.045130828018602, 2.6942510772912587, 3.5163986309346082, 2.242615324125899, 0.0, 0.0, 0.0, -13.66728870642024, 0.0, 0.0, 3.374485952320221], [36.63293977523436, 3.0806593375081928, 4.853834858501446, 3.0659024006988864, 3.9849113921656785, 2.3652716909802765, 0.0, 0.0, 0.0, 0.0, -21.745760346756644, 0.0, 3.6192056028404025], [36.9148863797734, 3.338520559932196, 4.239051803559771, 2.962784242115574, 4.048550362871, 2.136932039271692, 0.0, 0.0, 0.0, 0.0, 0.0, -20.283350665322455, 3.7162733724009063], [2.6779736047930527, 0.035450284769359186, 0.13394563270401605, 0.0061188747600411375, 0.014906320245499316, 0.006065132066745527, 3.3506240923771884, 3.6547988069716553, 3.853842117221973, 3.374485952318821, 3.6192056028403954, 3.716273372401133, -31.49708548021681]])
175	Bend5_chr4_8170	ok
176	Foxa2_chr2_13820	ok
177	Lamb1_chr12_2203	ok
178	Sparc_chr11_7207	ok
179	Lamb1_chr12_2289	ok
180	Txndc12_chr4_7975	ok
181	Lama1_chr17_7791	ok
182	Lamb1_chr12_2215	NaNs in SEs; H=np.array([[-420.6561704375482, -57.6413607789939, -73.9615256170856, -24.58746738566607, -44.0035145236419, -100.55126689354363, -31.43263407237843, 26.859690228717454, 28.582230215702282, 25.941985120429766, 24.64120076584049, 28.28710379701529, 27.81922429921722, 0.4480692425154386], [-57.6413607789939, -57.6413607789939, 0.0, 0.0, 0.0, 0.0, 0.0, 3.7736883029652954, 3.709505452608161, 4.033648055861877, 3.220990195892353, 3.433063698840396, 3.774097411632774, 0.11118872903096415], [-73.9615256170856, 0.0, -73.9615256170856, 0.0, 0.0, 0.0, 0.0, 4.642113082281211, 4.846445660585598, 4.3652450521077535, 4.437576883412964, 4.988149975899223, 5.396040398396824, 0.12673358956039957], [-24.58746738566607, 0.0, 0.0, -24.58746738566607, 0.0, 0.0, 0.0, 1.6833419809436336, 1.7342722277295421, 1.288433448388677, 1.4261096854618467, 1.6873747757544424, 1.720278987269952, 0.0077726622616776046], [-44.0035145236419, 0.0, 0.0, 0.0, -44.0035145236419, 0.0, 0.0, 2.60039593185156, 2.7595620172837676, 2.880891022703918, 2.5782874797032544, 3.1661040382822385, 3.0777406158438727, 0.008600331948873979], [-100.55126689354363, 0.0, 0.0, 0.0, 0.0, -100.55126689354363, 0.0, 6.29996227636361, 7.319167685515892, 6.2100782474228176, 6.075544456876705, 6.5863763234955215, 6.199739368844455, 0.1224534757779129], [-31.43263407237843, 0.0, 0.0, 0.0, 0.0, 0.0, -31.43263407237843, 2.1219930750046583, 1.9368420327327107, 1.82358976831429, 1.8954523519150308, 2.271549215459884, 2.0536976316238946, 0.0074288455737165915], [26.85969022871746, 3.7736883029652954, 4.64211308228121, 1.6833419809436336, 2.6003959318515606, 6.299962276363611, 2.1219930750046583, -10.017654063236405, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9106203997895559], [28.58223021570227, 3.709505452608161, 4.846445660585597, 1.7342722277295421, 2.7595620172837676, 7.319167685515891, 1.9368420327327107, 0.0, -12.700931923899464, 0.0, 0.0, 0.0, 0.0, 0.9716056030854601], [25.941985120429766, 4.033648055861877, 4.365245052107753, 1.288433448388677, 2.880891022703918, 6.2100782474228176, 1.82358976831429, 0.0, 0.0, -9.724000392796652, 0.0, 0.0, 0.0, 0.88733994694881], [24.641200765840487, 3.220990195892352, 4.437576883412964, 1.4261096854618467, 2.5782874797032544, 6.075544456876705, 1.895452351915031, 0.0, 0.0, 0.0, -7.792262020868043, 0.0, 0.0, 0.8356163187662892], [28.28710379701529, 3.433063698840396, 4.988149975899223, 1.6873747757544415, 3.1661040382822385, 6.5863763234955215, 2.271549215459882, 0.0, 0.0, 0.0, 0.0, -13.824713293001569, 0.0, 0.9441735130420624], [27.81922429921722, 3.774097411632774, 5.396040398396824, 1.7202789872699507, 3.0777406158438727, 6.199739368844455, 2.0536976316238946, 0.0, 0.0, 0.0, 0.0, 0.0, -15.676469911411019, 0.9440153638043297], [0.448069242515885, 0.1111887290309781, 0.12673358956041625, 0.007772662261674057, 0.008600331948922957, 0.12245347577789545, 0.007428845573723919, 0.9106203997895932, 0.9716056030852656, 0.8873399469482592, 0.835616318765517, 0.9441735130423012, 0.944015363804283, -6.534192164232081]])
183	Col1a1_chr11_15259	ok
184	Lama1_chr17_7787	ok
185	Igfbp4_chr11_16694	ok
186	Lamb1_chr12_2288	NaNs in SEs; H=np.array([[-228.4418972985815, -50.653831681074195, -31.569144841633303, -19.630978590063222, -27.287630472473417, 13.850778096222381, 14.396002884985808, 14.88731553054248, 13.728245083996402, 14.592072791187455, 13.157481616202418, 0.09394094943908785], [-50.653831681074195, -50.653831681074195, 0.0, 0.0, 0.0, 3.09936982877416, 3.135678934541883, 3.371959721248265, 3.1103431334877265, 3.09349765990121, 2.9364740714677744, 0.021705374435375017], [-31.569144841633303, 0.0, -31.569144841633303, 0.0, 0.0, 1.868198054112064, 1.9598665130829735, 2.057511334294532, 1.9408157321845607, 1.987972691832818, 1.864447870915044, 0.010811672859583298], [-19.630978590063222, 0.0, 0.0, -19.630978590063222, 0.0, 1.2567506738594239, 1.234520461151315, 1.2175568735538662, 1.206132713676014, 1.1948684186550598, 1.1700309661036385, 0.00019325282384476084], [-27.287630472473417, 0.0, 0.0, 0.0, -27.287630472473417, 1.6994075085630365, 1.715713403610285, 1.7433846814936649, 1.5562584226592309, 1.7587052823350235, 1.641043378750378, 0.0007474006577157055], [13.850778096222378, 3.09936982877416, 1.868198054112064, 1.2567506738594239, 1.6994075085630365, -5.569174020475832, 0.0, 0.0, 0.0, 0.0, 0.0, 0.42822433890802375], [14.396002884985808, 3.135678934541884, 1.9598665130829735, 1.234520461151315, 1.715713403610285, 0.0, -6.196219627102239, 0.0, 0.0, 0.0, 0.0, 0.44895783508748865], [14.88731553054248, 3.371959721248265, 2.057511334294532, 1.2175568735538662, 1.7433846814936649, 0.0, 0.0, -5.8097949533765405, 0.0, 0.0, 0.0, 0.46618431368808594], [13.728245083996402, 3.1103431334877274, 1.9408157321845607, 1.206132713676014, 1.5562584226592309, 0.0, 0.0, 0.0, -5.189380417494704, 0.0, 0.0, 0.42840141026804446], [14.592072791187455, 3.0934976599012103, 1.987972691832818, 1.1948684186550598, 1.7587052823350204, 0.0, 0.0, 0.0, 0.0, -5.444263357525794, 0.0, 0.45663066443542666], [13.15748161620242, 2.9364740714677753, 1.864447870915044, 1.1700309661036388, 1.6410433787503782, 0.0, 0.0, 0.0, 0.0, 0.0, -4.759435797508109, 0.4061144559433836], [0.09394094943975517, 0.02170537443540077, 0.010811672859562194, 0.00019325282385285192, 0.0007474006577012915, 0.42822433890813727, 0.44895783508758313, 0.46618431368858637, 0.42840141026800893, 0.45663066443523803, 0.4061144559427703, -4.402922583269174]])
187	Sox17_chr1_78	NaNs in SEs; H=np.array([[-216.7144829197163, -51.98244150159299, -16.970121060688456, -43.22334964474863, -28.769885612531677, 17.567901859982737, 17.784893158860097, 15.68166619951051, 17.480963650958298, 18.07540033317701, 16.322243112741347, 0.1659695875728342], [-51.98244150159299, -51.98244150159299, 0.0, 0.0, 0.0, 4.50590567663449, 4.04284447538448, 3.6293180951093715, 4.547913200942237, 4.297751983135626, 3.7346686534905, 0.07141543353304365], [-16.970121060688456, 0.0, -16.970121060688456, 0.0, 0.0, 1.3636605398687844, 1.4898350874548618, 1.1674664737160036, 1.271510195476784, 1.4370983943217421, 1.3068595556494826, 0.005154209934111857], [-43.22334964474863, 0.0, 0.0, -43.22334964474863, 0.0, 3.5416824702812257, 3.6417169840031427, 3.06111831510704, 3.4684865803238085, 3.5782543997147838, 3.2199037133056128, 0.014652869594266087], [-28.769885612531677, 0.0, 0.0, 0.0, -28.769885612531677, 2.2098993815489347, 2.578945862329213, 1.9332877698299338, 2.1937437381472287, 2.467273105295617, 2.236884792499545, 0.004486363866788508], [17.567901859982733, 4.505905676634485, 1.3636605398687842, 3.5416824702812257, 2.209899381548934, -7.830541500074295, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6308903896932505], [17.784893158860097, 4.04284447538448, 1.4898350874548618, 3.6417169840031427, 2.5789458623292125, 0.0, -9.0943524567264, 0.0, 0.0, 0.0, 0.0, 0.6222490045115365], [15.68166619951051, 3.6293180951093715, 1.1674664737160036, 3.06111831510704, 1.9332877698299327, 0.0, 0.0, -11.31343838201452, 0.0, 0.0, 0.0, 0.5628461686871338], [17.480963650958298, 4.547913200942237, 1.271510195476784, 3.4684865803238085, 2.1937437381472256, 0.0, 0.0, 0.0, -9.579387153368806, 0.0, 0.0, 0.6309811121150363], [18.075400333177008, 4.297751983135625, 1.4370983943217426, 3.5782543997147838, 2.4672731052956167, 0.0, 0.0, 0.0, 0.0, -9.66646952605193, 0.0, 0.6414928184377888], [16.32224311274135, 3.7346686534905, 1.3068595556494826, 3.2199037133056128, 2.236884792499545, 0.0, 0.0, 0.0, 0.0, 0.0, -6.160978907159423, 0.5776468517475063], [0.1659695875727465, 0.07141543353304058, 0.0051542099341039815, 0.01465286959428802, 0.0044863638667882455, 0.6308903896939455, 0.6222490045118434, 0.562846168687372, 0.630981112115137, 0.6414928184377118, 0.5776468517473177, -4.856517892989814]])
188	Txndc12_chr4_7969	ok
189	Cited2_chr10_1270	ok
190	Klf4_chr4_3936	ok
191	Bend5_chr4_8192	ok
192	Epas1_chr17_10057	ok
193	Gata4_chr14_5762	NaNs in SEs; H=np.array([[-149.81510360524143, -34.02255520310465, -31.979405201859667, 11.454066364889755, 12.043795396669527, 12.028959652995136, 11.754612560841103, 11.28938656770913, 9.984274035837155, 0.05949141051204308], [-34.02255520310465, -34.02255520310465, 0.0, 2.548491974632493, 2.8931998916396395, 2.77182423118324, 2.727691910867562, 2.533339237122698, 2.038093396139385, 0.008024425389621805], [-31.979405201859667, 0.0, -31.979405201859667, 2.4010089003313264, 2.561077361563828, 2.6506215732262817, 2.411768291325359, 2.364506133094952, 2.2864053213208773, 0.001782573048375182], [11.454066364889755, 2.548491974632493, 2.4010089003313264, -4.679974797265419, 0.0, 0.0, 0.0, 0.0, 0.0, 0.29272722232341175], [12.043795396669527, 2.8931998916396395, 2.561077361563828, 0.0, -5.877112146873417, 0.0, 0.0, 0.0, 0.0, 0.30505662117707905], [12.02895965299514, 2.771824231183243, 2.6506215732262817, 0.0, 0.0, -5.128169601045911, 0.0, 0.0, 0.0, 0.3040330652836336], [11.754612560841105, 2.7276919108675632, 2.411768291325359, 0.0, 0.0, 0.0, -6.723130965240392, 0.0, 0.0, 0.30033346568226993], [11.289386567709133, 2.5333392371227017, 2.3645061330949533, 0.0, 0.0, 0.0, 0.0, -4.514654835914779, 0.0, 0.28835082250675886], [9.984274035837155, 2.038093396139385, 2.2864053213208773, 0.0, 0.0, 0.0, 0.0, 0.0, -7.150760544815693, 0.2532134246996267], [0.059491410512045206, 0.008024425389598022, 0.0017825730483842506, 0.29272722232360593, 0.3050566211773571, 0.3040330652831358, 0.3003334656830816, 0.28835082250702726, 0.2532134246995099, -2.156921638043059]])
194	Lamb1_chr12_2196	ok
195	Bend5_chr4_8172	ok
196	Sparc_chr11_7182	ok
197	Btg1_chr10_9613	NaNs in SEs; H=np.array([[-227.16620455456214, -135.54486048949204, -36.633365131226064, 16.989294013480738, 15.569613654385373, 17.423327402856444, 18.436254041754196, 17.71758354086997, 19.099897182073615, 2.967142681072738], [-135.54486048949204, -135.54486048949204, 0.0, 9.783234106586516, 8.74690000448646, 10.005218946537289, 11.056089283115753, 10.376265829568299, 11.707488183088891, 2.8809372989572064], [-36.633365131226064, 0.0, -36.633365131226064, 2.8680265832714182, 2.692484895724326, 3.0463335305737105, 3.0555231708699986, 2.929159947271224, 2.89591569946434, 0.033585788676335285], [16.989294013480738, 9.783234106586516, 2.8680265832714182, -10.519388524526866, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7700639267668186], [15.569613654385373, 8.74690000448646, 2.692484895724326, 0.0, -8.166557763211305, 0.0, 0.0, 0.0, 0.0, 1.593502038969049], [17.423327402856444, 10.005218946537289, 3.0463335305737105, 0.0, 0.0, -13.06464822865229, 0.0, 0.0, 0.0, 1.8116884156165098], [18.436254041754196, 11.056089283115751, 3.0555231708699986, 0.0, 0.0, 0.0, -10.881456050888755, 0.0, 0.0, 1.978426385955004], [17.71758354086997, 10.376265829568299, 2.929159947271224, 0.0, 0.0, 0.0, 0.0, -10.298672541844326, 0.0, 1.8686709413623421], [19.099897182073615, 11.707488183088891, 2.89591569946434, 0.0, 0.0, 0.0, 0.0, 0.0, -10.22590442606179, 2.0826947843998833], [2.9671426810735966, 2.880937298957079, 0.03358578867633, 1.7700639267669658, 1.5935020389692056, 1.811688415616345, 1.9784263859548332, 1.8686709413624385, 2.0826947843996493, -11.533026228836889]])
198	Klf4_chr4_3952	ok
199	Cited2_chr10_1248	ok
200	Cited2_chr10_1239	ok
201	Col5a1_chr2_2586	ok
202	Cited2_chr10_1246	ok
203	Sox17_chr1_68	ok
204	Tgfbi_chr13_5711	ok
205	Lama1_chr17_7892	ok
206	Lama1_chr17_7907	ok
207	Lamc1_chr1_12183	ok
